hid_lsb_03_Audio_27_16bit_000, 1
hid_lsb_03_Audio_28_16bit_000, 1
hid_lsb_03_Audio_29_16bit_000, 1
hid_lsb_03_Audio_30_16bit_000, 1
hid_lsb_03_Audio_31_16bit_000, 1
hid_lsb_03_Audio_32_16bit_000, 1
hid_lsb_03_Audio_33_16bit_000, 1
hid_lsb_03_Audio_34_16bit_000, 1
hid_lsb_03_Audio_35_16bit_000, 1
hid_lsb_03_Audio_36_16bit_000, 1
hid_lsb_03_Audio_37_16bit_000, 1
hid_lsb_03_Audio_38_16bit_000, 1
hid_lsb_03_Audio_39_16bit_000, 1
hid_lsb_03_Audio_40_16bit_000, 1
hid_lsb_03_Audio_41_16bit_000, 1
hid_lsb_03_Audio_42_16bit_000, 1
hid_lsb_03_Audio_43_16bit_000, 1
hid_lsb_03_Audio_44_16bit_000, 1
hid_lsb_03_Audio_45_16bit_000, 1
hid_lsb_03_Audio_46_16bit_000, 1
hid_lsb_03_Audio_47_16bit_000, 1
hid_lsb_03_Audio_48_16bit_000, 1
hid_lsb_03_Audio_49_16bit_000, 1
hid_lsb_04_Audio_0_16bit_000, 1
hid_lsb_04_Audio_1_16bit_000, 1
hid_lsb_04_Audio_2_16bit_000, 1
hid_lsb_04_Audio_3_16bit_000, 1
hid_lsb_04_Audio_4_16bit_000, 1
hid_lsb_04_Audio_5_16bit_000, 1
hid_lsb_04_Audio_6_16bit_000, 1
hid_lsb_04_Audio_7_16bit_000, 1
hid_lsb_04_Audio_8_16bit_000, 1
hid_lsb_04_Audio_9_16bit_000, 1
hid_lsb_04_Audio_10_16bit_000, 1
hid_lsb_04_Audio_11_16bit_000, 1
hid_lsb_04_Audio_12_16bit_000, 1
hid_lsb_04_Audio_13_16bit_000, 1
hid_lsb_04_Audio_14_16bit_000, 1
hid_lsb_04_Audio_15_16bit_000, 1
hid_lsb_04_Audio_16_16bit_000, 1
hid_lsb_04_Audio_17_16bit_000, 1
hid_lsb_04_Audio_18_16bit_000, 1
hid_lsb_04_Audio_19_16bit_000, 1
hid_lsb_04_Audio_20_16bit_000, 1
hid_lsb_04_Audio_21_16bit_000, 1
hid_lsb_04_Audio_22_16bit_000, 1
hid_lsb_04_Audio_23_16bit_000, 1
hid_lsb_04_Audio_24_16bit_000, 1
hid_lsb_04_Audio_25_16bit_000, 1
hid_lsb_04_Audio_26_16bit_000, 1
hid_lsb_04_Audio_27_16bit_000, 1
hid_lsb_04_Audio_28_16bit_000, 1
hid_lsb_04_Audio_29_16bit_000, 1
hid_lsb_04_Audio_30_16bit_000, 1
hid_lsb_04_Audio_31_16bit_000, 1
hid_lsb_04_Audio_32_16bit_000, 1
hid_lsb_04_Audio_33_16bit_000, 1
hid_lsb_04_Audio_34_16bit_000, 1
hid_lsb_04_Audio_35_16bit_000, 1
hid_lsb_04_Audio_36_16bit_000, 1
hid_lsb_04_Audio_37_16bit_000, 1
hid_lsb_04_Audio_38_16bit_000, 1
hid_lsb_04_Audio_39_16bit_000, 1
hid_lsb_04_Audio_40_16bit_000, 1
hid_lsb_04_Audio_41_16bit_000, 1
hid_lsb_04_Audio_42_16bit_000, 1
hid_lsb_04_Audio_43_16bit_000, 1
hid_lsb_04_Audio_44_16bit_000, 1
hid_lsb_04_Audio_45_16bit_000, 1
hid_lsb_04_Audio_46_16bit_000, 1
hid_lsb_04_Audio_47_16bit_000, 1
hid_lsb_04_Audio_48_16bit_000, 1
hid_lsb_04_Audio_49_16bit_000, 1
hid_lsb_05_Audio_0_16bit_000, 1
hid_lsb_05_Audio_1_16bit_000, 1
hid_lsb_05_Audio_2_16bit_000, 1
hid_lsb_05_Audio_3_16bit_000, 1
hid_lsb_05_Audio_4_16bit_000, 1
hid_lsb_05_Audio_5_16bit_000, 1
hid_lsb_05_Audio_6_16bit_000, 1
hid_lsb_05_Audio_7_16bit_000, 1
hid_lsb_05_Audio_8_16bit_000, 1
hid_lsb_05_Audio_9_16bit_000, 1
hid_lsb_05_Audio_10_16bit_000, 1
hid_lsb_05_Audio_11_16bit_000, 1
hid_lsb_05_Audio_12_16bit_000, 1
hid_lsb_05_Audio_13_16bit_000, 1
hid_lsb_05_Audio_14_16bit_000, 1
hid_lsb_05_Audio_15_16bit_000, 1
hid_lsb_05_Audio_16_16bit_000, 1
hid_lsb_05_Audio_17_16bit_000, 1
hid_lsb_05_Audio_18_16bit_000, 1
hid_lsb_05_Audio_19_16bit_000, 1
hid_lsb_05_Audio_20_16bit_000, 1
hid_lsb_05_Audio_21_16bit_000, 1
hid_lsb_05_Audio_22_16bit_000, 1
hid_lsb_05_Audio_23_16bit_000, 1
hid_lsb_05_Audio_24_16bit_000, 1
hid_lsb_05_Audio_25_16bit_000, 1
hid_lsb_05_Audio_26_16bit_000, 1
hid_lsb_05_Audio_27_16bit_000, 1
hid_lsb_05_Audio_28_16bit_000, 1
hid_lsb_05_Audio_29_16bit_000, 1
hid_lsb_05_Audio_30_16bit_000, 1
hid_lsb_05_Audio_31_16bit_000, 1
hid_lsb_05_Audio_32_16bit_000, 1
hid_lsb_05_Audio_33_16bit_000, 1
hid_lsb_05_Audio_34_16bit_000, 1
hid_lsb_05_Audio_35_16bit_000, 1
hid_lsb_05_Audio_36_16bit_000, 1
hid_lsb_05_Audio_37_16bit_000, 1
hid_lsb_05_Audio_38_16bit_000, 1
hid_lsb_05_Audio_39_16bit_000, 1
hid_lsb_05_Audio_40_16bit_000, 1
hid_lsb_05_Audio_41_16bit_000, 1
hid_lsb_05_Audio_42_16bit_000, 1
hid_lsb_05_Audio_43_16bit_000, 1
hid_lsb_05_Audio_44_16bit_000, 1
hid_lsb_05_Audio_45_16bit_000, 1
hid_lsb_05_Audio_46_16bit_000, 1
hid_lsb_05_Audio_47_16bit_000, 1
hid_lsb_05_Audio_48_16bit_000, 1
hid_lsb_05_Audio_49_16bit_000, 1
hid_lsb_06_Audio_0_16bit_000, 1
hid_lsb_06_Audio_1_16bit_000, 1
hid_lsb_06_Audio_2_16bit_000, 1
hid_lsb_06_Audio_3_16bit_000, 1
hid_lsb_06_Audio_4_16bit_000, 1
hid_lsb_06_Audio_5_16bit_000, 1
hid_lsb_06_Audio_6_16bit_000, 1
hid_lsb_06_Audio_7_16bit_000, 1
hid_lsb_06_Audio_8_16bit_000, 1
hid_lsb_06_Audio_9_16bit_000, 1
hid_lsb_06_Audio_10_16bit_000, 1
hid_lsb_06_Audio_11_16bit_000, 1
hid_lsb_06_Audio_12_16bit_000, 1
hid_lsb_06_Audio_13_16bit_000, 1
hid_lsb_06_Audio_14_16bit_000, 1
hid_lsb_06_Audio_15_16bit_000, 1
hid_lsb_06_Audio_16_16bit_000, 1
hid_lsb_06_Audio_17_16bit_000, 1
hid_lsb_06_Audio_18_16bit_000, 1
hid_lsb_06_Audio_19_16bit_000, 1
hid_lsb_06_Audio_20_16bit_000, 1
hid_lsb_06_Audio_21_16bit_000, 1
hid_lsb_06_Audio_22_16bit_000, 1
hid_lsb_06_Audio_23_16bit_000, 1
hid_lsb_06_Audio_24_16bit_000, 1
hid_lsb_06_Audio_25_16bit_000, 1
hid_lsb_06_Audio_26_16bit_000, 1
hid_lsb_06_Audio_27_16bit_000, 1
hid_lsb_06_Audio_28_16bit_000, 1
hid_lsb_06_Audio_29_16bit_000, 1
hid_lsb_06_Audio_30_16bit_000, 1
hid_lsb_06_Audio_31_16bit_000, 1
hid_lsb_06_Audio_32_16bit_000, 1
hid_lsb_06_Audio_33_16bit_000, 1
hid_lsb_06_Audio_34_16bit_000, 1
hid_lsb_06_Audio_35_16bit_000, 1
hid_lsb_06_Audio_36_16bit_000, 1
hid_lsb_06_Audio_37_16bit_000, 1
hid_lsb_06_Audio_38_16bit_000, 1
hid_lsb_06_Audio_39_16bit_000, 1
hid_lsb_06_Audio_40_16bit_000, 1
hid_lsb_06_Audio_41_16bit_000, 1
hid_lsb_06_Audio_42_16bit_000, 1
hid_lsb_06_Audio_43_16bit_000, 1
hid_lsb_06_Audio_44_16bit_000, 1
hid_lsb_06_Audio_45_16bit_000, 1
hid_lsb_06_Audio_46_16bit_000, 1
hid_lsb_06_Audio_47_16bit_000, 1
hid_lsb_06_Audio_48_16bit_000, 1
hid_lsb_06_Audio_49_16bit_000, 1
hid_lsb_07_Audio_0_16bit_000, 1
hid_lsb_07_Audio_1_16bit_000, 1
hid_lsb_07_Audio_2_16bit_000, 1
hid_lsb_07_Audio_3_16bit_000, 1
hid_lsb_07_Audio_4_16bit_000, 1
hid_lsb_07_Audio_5_16bit_000, 1
hid_lsb_07_Audio_6_16bit_000, 1
hid_lsb_07_Audio_7_16bit_000, 1
hid_lsb_07_Audio_8_16bit_000, 1
hid_lsb_07_Audio_9_16bit_000, 1
hid_lsb_07_Audio_10_16bit_000, 1
hid_lsb_07_Audio_11_16bit_000, 1
hid_lsb_07_Audio_12_16bit_000, 1
hid_lsb_07_Audio_13_16bit_000, 1
hid_lsb_07_Audio_14_16bit_000, 1
hid_lsb_07_Audio_15_16bit_000, 1
hid_lsb_07_Audio_16_16bit_000, 1
hid_lsb_07_Audio_17_16bit_000, 1
hid_lsb_07_Audio_18_16bit_000, 1
hid_lsb_07_Audio_19_16bit_000, 1
hid_lsb_07_Audio_20_16bit_000, 1
hid_lsb_07_Audio_21_16bit_000, 1
hid_lsb_07_Audio_22_16bit_000, 1
hid_lsb_07_Audio_23_16bit_000, 1
hid_lsb_07_Audio_24_16bit_000, 1
hid_lsb_07_Audio_25_16bit_000, 1
hid_lsb_07_Audio_26_16bit_000, 1
hid_lsb_07_Audio_27_16bit_000, 1
hid_lsb_07_Audio_28_16bit_000, 1
hid_lsb_07_Audio_29_16bit_000, 1
hid_lsb_07_Audio_30_16bit_000, 1
hid_lsb_07_Audio_31_16bit_000, 1
hid_lsb_07_Audio_32_16bit_000, 1
hid_lsb_07_Audio_33_16bit_000, 1
hid_lsb_07_Audio_34_16bit_000, 1
hid_lsb_07_Audio_35_16bit_000, 1
hid_lsb_07_Audio_36_16bit_000, 1
hid_lsb_07_Audio_37_16bit_000, 1
hid_lsb_07_Audio_38_16bit_000, 1
hid_lsb_07_Audio_39_16bit_000, 1
hid_lsb_07_Audio_40_16bit_000, 1
hid_lsb_07_Audio_41_16bit_000, 1
hid_lsb_07_Audio_42_16bit_000, 1
hid_lsb_07_Audio_43_16bit_000, 1
hid_lsb_07_Audio_44_16bit_000, 1
hid_lsb_07_Audio_45_16bit_000, 1
hid_lsb_07_Audio_46_16bit_000, 1
hid_lsb_07_Audio_47_16bit_000, 1
hid_lsb_07_Audio_48_16bit_000, 1
hid_lsb_07_Audio_49_16bit_000, 1
hid_lsb_08_Audio_0_16bit_000, 1
hid_lsb_08_Audio_1_16bit_000, 1
hid_lsb_08_Audio_2_16bit_000, 1
hid_lsb_08_Audio_3_16bit_000, 1
hid_lsb_08_Audio_4_16bit_000, 1
hid_lsb_08_Audio_5_16bit_000, 1
hid_lsb_08_Audio_6_16bit_000, 1
hid_lsb_08_Audio_7_16bit_000, 1
hid_lsb_08_Audio_8_16bit_000, 1
hid_lsb_08_Audio_9_16bit_000, 1
hid_lsb_08_Audio_10_16bit_000, 1
hid_lsb_08_Audio_11_16bit_000, 1
hid_lsb_08_Audio_12_16bit_000, 1
hid_lsb_08_Audio_13_16bit_000, 1
hid_lsb_08_Audio_14_16bit_000, 1
hid_lsb_08_Audio_15_16bit_000, 1
hid_lsb_08_Audio_16_16bit_000, 1
hid_lsb_08_Audio_17_16bit_000, 1
hid_lsb_08_Audio_18_16bit_000, 1
hid_lsb_08_Audio_19_16bit_000, 1
hid_lsb_08_Audio_20_16bit_000, 1
hid_lsb_08_Audio_21_16bit_000, 1
hid_lsb_08_Audio_22_16bit_000, 1
hid_lsb_08_Audio_23_16bit_000, 1
hid_lsb_08_Audio_24_16bit_000, 1
hid_lsb_08_Audio_25_16bit_000, 1
hid_lsb_08_Audio_26_16bit_000, 1
hid_lsb_08_Audio_27_16bit_000, 1
hid_lsb_08_Audio_28_16bit_000, 1
hid_lsb_08_Audio_29_16bit_000, 1
hid_lsb_08_Audio_30_16bit_000, 1
hid_lsb_08_Audio_31_16bit_000, 1
hid_lsb_08_Audio_32_16bit_000, 1
hid_lsb_08_Audio_33_16bit_000, 1
hid_lsb_08_Audio_34_16bit_000, 1
hid_lsb_08_Audio_35_16bit_000, 1
hid_lsb_08_Audio_36_16bit_000, 1
hid_lsb_08_Audio_37_16bit_000, 1
hid_lsb_08_Audio_38_16bit_000, 1
hid_lsb_08_Audio_39_16bit_000, 1
hid_lsb_08_Audio_40_16bit_000, 1
hid_lsb_08_Audio_41_16bit_000, 1
hid_lsb_08_Audio_42_16bit_000, 1
hid_lsb_08_Audio_43_16bit_000, 1
hid_lsb_08_Audio_44_16bit_000, 1
hid_lsb_08_Audio_45_16bit_000, 1
hid_lsb_08_Audio_46_16bit_000, 1
hid_lsb_08_Audio_47_16bit_000, 1
hid_lsb_08_Audio_48_16bit_000, 1
hid_lsb_08_Audio_49_16bit_000, 1
